GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,oc_x,oc_y,oc_xShift,oc_yShift,oc_rShift,OC_ROI_CENTER_MEAN,OC_ROI_TOP_MEAN,OC_ROI_BOTTOM_MEAN,OC_ROI_LFET_MEAN,OC_ROI_RIGHT_MEAN,oc_threshold,OC_ROI_CENTER,OC_ROI_TOP,OC_ROI_BOTTOM,OC_ROI_LFET,OC_ROI_RIGHT,test_ver,pass_items,fail_items,result,
T220509204348444VCMCT8271T0,'20220509204631,'2022-05-09 20:46:43:817,VCMCT8271T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC171985ZU,17cc15170902,0x5240f961dcde6707,AS1C064034BBA531B536035025,AJ7C0722E35NB231B619,DNB21523054510A08A,0,0.0000000000,2113.8962566157,1517.8262565509,1.3962566157,-5.3262565509,5.5062275092,721.1786000000,381.0386000000,382.6190000000,378.7123000000,379.3127000000,550.7996250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204412048VCMCT8271T0,'20220509204654,'2022-05-09 20:47:07:487,VCMCT8271T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC121985ZZ,17cc15160543,0x5240ea61de7a1c01,AS1C064014BMA531B532044018,AJ7C0722E36NB131B625,DNB21523055270E09A,0,0.0000000000,2116.0509682109,1515.8956567651,3.5509682109,-3.3956567651,4.9132331617,733.8065000000,388.7463000000,390.7156000000,385.4501000000,386.6147000000,560.8440875000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204436756VCMCT8271T0,'20220509204717,'2022-05-09 20:47:30:247,VCMCT8271T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,2110.8560617387,1512.1254489478,-1.6439382613,0.3745510522,1.6860668722,734.9670000000,390.3061000000,386.9539000000,387.1994000000,386.5013000000,561.3535875000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204458960VCMCT8271T0,'20220509204740,'2022-05-09 20:47:52:977,VCMCT8271T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,2112.8222187880,1517.6373384883,0.3222187880,-5.1373384883,5.1474335052,739.8834000000,389.9361000000,392.1566000000,389.4046000000,388.3372000000,564.9210125000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204522515VCMCT8271T0,'20220509204802,'2022-05-09 20:48:15:128,VCMCT8271T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,2120.2230571585,1513.9070461447,7.7230571585,-1.4070461447,7.8501841205,742.5255000000,394.1730000000,391.1500000000,391.1798000000,392.8808000000,567.4357000000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204545869VCMCT8271T0,'20220509204825,'2022-05-09 20:48:38:428,VCMCT8271T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1R1985ZA,17cc15170371,0x5240f961dcdea101,AS1C064034BJA531B032034007,AJ7C0722E35PB131B612,DNB21523054510A11A,0,0.0000000000,2114.8450777404,1516.9507157253,2.3450777404,-4.4507157253,5.0307315647,740.5779000000,392.0433000000,393.4178000000,391.3802000000,388.1025000000,565.9069250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204608823VCMCT8271T0,'20220509204848,'2022-05-09 20:49:02:208,VCMCT8271T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1K1985ZG,17cc15170379,0x5240f961dedcae03,AS1C064023BEA731B133018026,AJ8C072342B7B431B626,DNB21523054510J05A,0,0.0000000000,2113.1146925979,1519.6507286847,0.6146925979,-7.1507286847,7.1771002301,728.1644000000,385.8763000000,388.4781000000,384.3512000000,384.4873000000,556.9813125000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204631977VCMCT8271T0,'20220509204912,'2022-05-09 20:49:25:338,VCMCT8271T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,2117.7275007793,1512.3072545583,5.2275007793,0.1927454417,5.2310529727,744.2715000000,395.1331000000,391.5346000000,390.9836000000,392.0825000000,568.3524750000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204654882VCMCT8271T0,'20220509204935,'2022-05-09 20:49:47:438,VCMCT8271T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,2113.9602657326,1512.0724548603,1.4602657326,0.4275451397,1.5215685513,731.1396000000,387.8837000000,384.4317000000,382.1075000000,385.2454000000,558.0283375000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204718236VCMCT8271T0,'20220509204958,'2022-05-09 20:50:10:618,VCMCT8271T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,2114.9338628459,1516.3820490447,2.4338628459,-3.8820490447,4.5819202457,731.1368000000,385.9283000000,386.4736000000,385.9209000000,383.0419000000,558.2389875000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204741390VCMCT8271T0,'20220509205021,'2022-05-09 20:50:33:408,VCMCT8271T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,2113.8825743963,1519.5940791116,1.3825743963,-7.0940791116,7.2275494051,727.2300000000,382.7337000000,385.4104000000,382.1976000000,383.9571000000,555.4023500000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204803245VCMCT8271T0,'20220509205044,'2022-05-09 20:50:57:658,VCMCT8271T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,2113.5860200367,1517.1102417543,1.0860200367,-4.6102417543,4.7364299375,717.7126000000,383.0507000000,381.2035000000,377.7531000000,378.2336000000,548.8864125000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204826049VCMCT8271T0,'20220509205107,'2022-05-09 20:51:19:948,VCMCT8271T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,2112.3938985678,1510.9460451745,-0.1061014322,1.5539548255,1.5575728277,741.1040000000,393.2033000000,392.1395000000,390.8463000000,388.9069000000,566.1890000000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204849553VCMCT8271T0,'20220509205132,'2022-05-09 20:51:44:048,VCMCT8271T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2G1985ZG,17cc15160145,0x5240f961dcde5501,AS1C064050ELC631B628002030,AJ8C072342BHB231B626,DNB21523053120L02A,0,0.0000000000,2111.7386608555,1512.4810595239,-0.7613391445,0.0189404761,0.7615747072,733.2652000000,390.0171000000,386.8515000000,387.0215000000,387.4512000000,560.5502625000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204912867VCMCT8271T0,'20220509205155,'2022-05-09 20:52:08:368,VCMCT8271T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1U1985Z7,17cc15170462,0x5240f961dedcf901,AS1C064024D5A531B233128040,AJ7C0722E360B431B627,DNB21523055270E05A,0,0.0000000000,2116.1757223718,1517.0072300716,3.6757223718,-4.5072300716,5.8160173549,728.9425000000,386.7810000000,389.0446000000,385.9099000000,385.9502000000,557.9319625000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204936224VCMCT8271T0,'20220509205218,'2022-05-09 20:52:31:568,VCMCT8271T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC171985ZU,17cc15170902,0x5240f961dcde6707,AS1C064034BBA531B536035025,AJ7C0722E35NB231B619,DNB21523054510A08A,0,0.0000000000,2114.9886299601,1519.1748531669,2.4886299601,-6.6748531669,7.1236889234,729.1966000000,385.3037000000,387.3393000000,382.9905000000,383.9539000000,557.0467250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509204958878VCMCT8271T0,'20220509205242,'2022-05-09 20:52:54:898,VCMCT8271T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC121985ZZ,17cc15160543,0x5240ea61de7a1c01,AS1C064014BMA531B532044018,AJ7C0722E36NB131B625,DNB21523055270E09A,0,0.0000000000,2115.7424428795,1514.8982245288,3.2424428795,-2.3982245288,4.0329786408,734.1058000000,388.8811000000,390.5734000000,385.3960000000,386.4345000000,560.9635250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205022234VCMCT8271T0,'20220509205305,'2022-05-09 20:53:18:508,VCMCT8271T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,2111.3972957912,1512.1656211243,-1.1027042088,0.3343788757,1.1522872058,735.0420000000,390.8839000000,387.2422000000,387.5806000000,386.8975000000,561.5965250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205046038VCMCT8271T0,'20220509205328,'2022-05-09 20:53:40:918,VCMCT8271T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,2111.7090942311,1517.9345319923,-0.7909057689,-5.4345319923,5.4917820342,734.8351000000,386.5459000000,389.0279000000,386.4980000000,384.9445000000,560.7945875000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205108492VCMCT8271T0,'20220509205351,'2022-05-09 20:54:04:298,VCMCT8271T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,2119.6968937070,1515.6335031594,7.1968937070,-3.1335031594,7.8494662927,738.8544000000,391.2998000000,389.7095000000,389.3570000000,390.5583000000,564.5427750000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205133047VCMCT8271T0,'20220509205414,'2022-05-09 20:54:27:328,VCMCT8271T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1R1985ZA,17cc15170371,0x5240f961dcdea101,AS1C064034BJA531B032034007,AJ7C0722E35PB131B612,DNB21523054510A11A,0,0.0000000000,2115.9842979563,1516.0998060113,3.4842979563,-3.5998060113,5.0098837878,740.8061000000,392.3034000000,393.0312000000,390.7078000000,388.7885000000,566.0069125000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205155751VCMCT8271T0,'20220509205437,'2022-05-09 20:54:50:188,VCMCT8271T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1K1985ZG,17cc15170379,0x5240f961dedcae03,AS1C064023BEA731B133018026,AJ8C072342B7B431B626,DNB21523054510J05A,0,0.0000000000,2119.2324573078,1518.4207096209,6.7324573078,-5.9207096209,8.9655331027,727.3230000000,386.6649000000,388.2554000000,384.3454000000,384.8218000000,556.6724375000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205219706VCMCT8271T0,'20220509205502,'2022-05-09 20:55:14:588,VCMCT8271T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,2118.2944769676,1512.2984645048,5.7944769676,0.2015354952,5.7979806729,744.0921000000,394.5644000000,391.5914000000,390.5318000000,391.8536000000,568.1137000000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205242961VCMCT8271T0,'20220509205524,'2022-05-09 20:55:37:478,VCMCT8271T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,2114.3333436982,1513.4772306737,1.8333436982,-0.9772306737,2.0775295197,732.2912000000,388.5342000000,385.5442000000,382.7710000000,386.3401000000,559.0442875000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205306115VCMCT8271T0,'20220509205547,'2022-05-09 20:56:01:198,VCMCT8271T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,2114.3967240783,1515.0942975938,1.8967240783,-2.5942975938,3.2137115979,728.5652000000,384.5841000000,384.6810000000,384.4696000000,381.2551000000,556.1563250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205329569VCMCT8271T0,'20220509205611,'2022-05-09 20:56:23:868,VCMCT8271T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,2114.1707408405,1519.3441312260,1.6707408405,-6.8441312260,7.0451051940,727.3421000000,383.2228000000,385.6378000000,382.5807000000,384.3911000000,555.6501000000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205353130VCMCT8271T0,'20220509205634,'2022-05-09 20:56:47:818,VCMCT8271T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,2112.8599261468,1516.9590897918,0.3599261468,-4.4590897918,4.4735923599,733.7019000000,390.9912000000,389.2180000000,385.7950000000,385.8308000000,560.8303250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205414834VCMCT8271T0,'20220509205657,'2022-05-09 20:57:10:488,VCMCT8271T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,2112.2832279207,1512.7984715937,-0.2167720793,-0.2984715937,0.3688840286,734.4058000000,388.7074000000,389.0724000000,387.3834000000,385.0665000000,560.9816125000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205438738VCMCT8271T0,'20220509205721,'2022-05-09 20:57:33:718,VCMCT8271T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2G1985ZG,17cc15160145,0x5240f961dcde5501,AS1C064050ELC631B628002030,AJ8C072342BHB231B626,DNB21523053120L02A,0,0.0000000000,2112.6199145118,1511.7564379738,0.1199145118,0.7435620262,0.7531692883,729.8905000000,388.4007000000,384.5660000000,384.6621000000,386.2110000000,557.9252250000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205502794VCMCT8271T0,'20220509205744,'2022-05-09 20:57:57:278,VCMCT8271T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1U1985Z7,17cc15170462,0x5240f961dedcf901,AS1C064024D5A531B233128040,AJ7C0722E360B431B627,DNB21523055270E05A,0,0.0000000000,2115.3353706670,1516.6432489654,2.8353706670,-4.1432489654,5.0205416847,725.0024000000,385.9695000000,387.2563000000,384.5852000000,384.3719000000,555.2740625000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205525298VCMCT8271T0,'20220509205808,'2022-05-09 20:58:21:018,VCMCT8271T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC171985ZU,17cc15170902,0x5240f961dcde6707,AS1C064034BBA531B536035025,AJ7C0722E35NB231B619,DNB21523054510A08A,0,0.0000000000,2115.4176370145,1519.5562559225,2.9176370145,-7.0562559225,7.6356632582,726.3395000000,383.4050000000,385.7972000000,381.2041000000,382.1333000000,554.7372000000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205548005VCMCT8271T0,'20220509205831,'2022-05-09 20:58:44:998,VCMCT8271T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC121985ZZ,17cc15160543,0x5240ea61de7a1c01,AS1C064014BMA531B532044018,AJ7C0722E36NB131B625,DNB21523055270E09A,0,0.0000000000,2116.5219622369,1516.1512693327,4.0219622369,-3.6512693327,5.4321218667,734.1176000000,388.9081000000,390.9926000000,385.4430000000,386.7968000000,561.0763625000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205612210VCMCT8271T0,'20220509205854,'2022-05-09 20:59:07:378,VCMCT8271T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,2110.8657822296,1511.1067442756,-1.6342177704,1.3932557244,2.1475169929,735.0845000000,390.7619000000,386.7720000000,387.4605000000,386.4608000000,561.4741500000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205635864VCMCT8271T0,'20220509205917,'2022-05-09 20:59:30:118,VCMCT8271T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,2112.1442468518,1517.5579573397,-0.3557531482,-5.0579573397,5.0704529139,737.2654000000,388.4019000000,390.4576000000,388.0710000000,386.7178000000,562.8387375000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
T220509205658918VCMCT8271T0,'20220509205940,'2022-05-09 20:59:53:639,VCMCT8271T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_D50_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,2118.6608348492,1515.7736883974,6.1608348492,-3.2736883974,6.9765981512,735.9500000000,389.0838000000,387.7145000000,387.5041000000,388.1539000000,562.0320375000,2062 1462 2161 1561,2062 0 2161 99,2062 2924 2161 3023,600 1462 699 1561,3524 1462 3623 1561,8.0000000000,oc_rShift / oc_xShift / oc_yShift / ,,1,
GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,oc_x,oc_y,oc_xShift,oc_yShift,oc_rShift,OC_ROI_CENTER_MEAN,OC_ROI_TOP_MEAN,OC_ROI_BOTTOM_MEAN,OC_ROI_LFET_MEAN,OC_ROI_RIGHT_MEAN,oc_threshold,OC_ROI_CENTER,OC_ROI_TOP,OC_ROI_BOTTOM,OC_ROI_LFET,OC_ROI_RIGHT,test_ver,pass_items,fail_items,result,
