GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,LightAmount_Peak0_Neutral,vcm_um_Peak0_Neutral,LightAmount_Peak1_Neutral,vcm_um_Peak1_Neutral,LightAmount_Peak2_Neutral,vcm_um_Peak2_Neutral,LightAmount_Peak3_Neutral,vcm_um_Peak3_Neutral,vcm_um_targetpeak,
T220509172756200VCMCT7021T0,'20220509172815,'2022-05-09 17:28:19:947,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,1684,-589.8240000000,1336,-0.0000000000,1062,-0.0000000000,2601,-0.0000000000,-589.8240000000,
T220509172819355VCMCT7021T0,'20220509172838,'2022-05-09 17:28:43:277,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,1764,-414.9760000000,1330,-0.0000000000,1192,-0.0000000000,2370,-0.0000000000,-414.9760000000,
T220509172842810VCMCT7021T0,'20220509172901,'2022-05-09 17:29:06:337,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2620,-488.7040000000,1701,-0.0000000000,1317,-0.0000000000,2471,-0.0000000000,-488.7040000000,
T220509172905129VCMCT7021T0,'20220509172924,'2022-05-09 17:29:28:987,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,1047,-456.4480000000,1272,-0.0000000000,2656,-0.0000000000,1345,-0.0000000000,-456.4480000000,
T220509172928485VCMCT7021T0,'20220509172947,'2022-05-09 17:29:52:137,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,859,-559.1040000000,1161,-0.0000000000,2657,-0.0000000000,1517,-0.0000000000,-559.1040000000,
T220509172951440VCMCT7021T0,'20220509173010,'2022-05-09 17:30:15:117,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,1624,-435.2000000000,1368,-0.0000000000,1151,-0.0000000000,2455,-0.0000000000,-435.2000000000,
T220509173014444VCMCT7021T0,'20220509173033,'2022-05-09 17:30:38:167,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,1867,-518.4000000000,1568,-0.0000000000,1256,-0.0000000000,2505,-0.0000000000,-518.4000000000,
T220509173037049VCMCT7021T0,'20220509173055,'2022-05-09 17:31:00:737,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,1892,-496.8960000000,1324,-0.0000000000,1265,-0.0000000000,2567,-0.0000000000,-496.8960000000,
T220509173100204VCMCT7021T0,'20220509173119,'2022-05-09 17:31:24:767,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,1602,-620.5440000000,1297,-0.0000000000,2916,-0.0000000000,2197,-0.0000000000,-620.5440000000,
T220509173124175VCMCT7021T0,'20220509173142,'2022-05-09 17:31:47:317,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,1670,-430.5920000000,1539,-0.0000000000,1223,-0.0000000000,2569,-0.0000000000,-430.5920000000,
T220509173146782VCMCT7021T0,'20220509173205,'2022-05-09 17:32:10:297,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,2015,-487.6800000000,1594,-0.0000000000,1052,-0.0000000000,2515,-0.0000000000,-487.6800000000,
T220509173209088VCMCT7021T0,'20220509173228,'2022-05-09 17:32:33:247,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,1119,-427.5200000000,1204,-0.0000000000,1065,-0.0000000000,2329,-0.0000000000,-427.5200000000,
T220509173232743VCMCT7021T0,'20220509173251,'2022-05-09 17:32:56:587,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,1006,-568.0640000000,1341,-0.0000000000,2421,-0.0000000000,1445,-0.0000000000,-568.0640000000,
T220509173255897VCMCT7021T0,'20220509173314,'2022-05-09 17:33:19:427,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,1485,-424.4480000000,1344,-0.0000000000,1199,-0.0000000000,2476,-0.0000000000,-424.4480000000,
T220509173318752VCMCT7021T0,'20220509173338,'2022-05-09 17:33:42:767,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,1448,-521.9840000000,1254,-0.0000000000,1019,-0.0000000000,2618,-0.0000000000,-521.9840000000,
T220509173341759VCMCT7021T0,'20220509173400,'2022-05-09 17:34:05:697,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,1983,-482.5600000000,1462,-0.0000000000,1176,-0.0000000000,2415,-0.0000000000,-482.5600000000,
T220509173405213VCMCT7021T0,'20220509173424,'2022-05-09 17:34:28:837,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,1515,-594.4320000000,1155,-0.0000000000,1055,-0.0000000000,2652,-0.0000000000,-594.4320000000,
T220509173428318VCMCT7021T0,'20220509173446,'2022-05-09 17:34:51:487,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2397,-423.6800000000,1696,-0.0000000000,1324,-0.0000000000,2213,-0.0000000000,-423.6800000000,
T220509173450872VCMCT7021T0,'20220509173509,'2022-05-09 17:35:14:327,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,1633,-499.2000000000,1342,-0.0000000000,1095,-0.0000000000,2755,-0.0000000000,-499.2000000000,
T220509173513176VCMCT7021T0,'20220509173533,'2022-05-09 17:35:38:377,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,991,-450.5600000000,1276,-0.0000000000,2679,-0.0000000000,1373,-0.0000000000,-450.5600000000,
T220509173537831VCMCT7021T0,'20220509173556,'2022-05-09 17:36:01:137,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,1063,-552.9600000000,1208,-0.0000000000,2337,-0.0000000000,1582,-0.0000000000,-552.9600000000,
T220509173600485VCMCT7021T0,'20220509173619,'2022-05-09 17:36:24:777,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,1736,-445.4400000000,1634,-0.0000000000,1210,-0.0000000000,2514,-0.0000000000,-445.4400000000,
T220509173624417VCMCT7021T0,'20220509173643,'2022-05-09 17:36:48:037,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,1648,-517.1200000000,1313,-0.0000000000,1224,-0.0000000000,2565,-0.0000000000,-517.1200000000,
T220509173646972VCMCT7021T0,'20220509173706,'2022-05-09 17:37:11:497,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,2031,-513.2800000000,1460,-0.0000000000,1085,-0.0000000000,2721,-0.0000000000,-513.2800000000,
T220509173710976VCMCT7021T0,'20220509173729,'2022-05-09 17:37:34:567,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,1497,-611.3280000000,1367,-0.0000000000,1055,-0.0000000000,2930,-0.0000000000,-611.3280000000,
T220509173734030VCMCT7021T0,'20220509173752,'2022-05-09 17:37:57:727,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,1921,-425.2160000000,1574,-0.0000000000,1081,-0.0000000000,2338,-0.0000000000,-425.2160000000,
T220509173757185VCMCT7021T0,'20220509173815,'2022-05-09 17:38:20:607,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,1597,-476.6720000000,1261,-0.0000000000,1196,-0.0000000000,2669,-0.0000000000,-476.6720000000,
T220509173819639VCMCT7021T0,'20220509173839,'2022-05-09 17:38:44:677,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,1088,-458.2400000000,1406,-0.0000000000,2336,-0.0000000000,1231,-0.0000000000,-458.2400000000,
T220509173844193VCMCT7021T0,'20220509173904,'2022-05-09 17:39:09:117,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,1017,-531.4560000000,1179,-0.0000000000,1024,-0.0000000000,2265,-0.0000000000,-531.4560000000,
T220509173908498VCMCT7021T0,'20220509173926,'2022-05-09 17:39:31:588,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,1373,-448.7680000000,1288,-0.0000000000,2588,-0.0000000000,1420,-0.0000000000,-448.7680000000,
T220509173930902VCMCT7021T0,'20220509173950,'2022-05-09 17:39:55:668,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,2095,-505.3440000000,1475,-0.0000000000,1224,-0.0000000000,2486,-0.0000000000,-505.3440000000,
T220509173954606VCMCT7021T0,'20220509174015,'2022-05-09 17:40:20:048,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,1888,-486.9120000000,1286,-0.0000000000,1181,-0.0000000000,2487,-0.0000000000,-486.9120000000,
T220509174019514VCMCT7021T0,'20220509174038,'2022-05-09 17:40:43:598,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2006,-602.1120000000,1460,-0.0000000000,1108,-0.0000000000,2538,-0.0000000000,-602.1120000000,
T220509174042618VCMCT7021T0,'20220509174101,'2022-05-09 17:41:05:858,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,1422,-435.4560000000,1429,-0.0000000000,1095,-0.0000000000,2542,-0.0000000000,-435.4560000000,
T220509174105372VCMCT7021T0,'20220509174124,'2022-05-09 17:41:28:888,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,1360,-495.3600000000,1334,-0.0000000000,1063,-0.0000000000,2747,-0.0000000000,-495.3600000000,
T220509174127828VCMCT7021T0,'20220509174146,'2022-05-09 17:41:51:728,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,1200,-443.1360000000,1268,-0.0000000000,2308,-0.0000000000,1362,-0.0000000000,-443.1360000000,
T220509174151232VCMCT7021T0,'20220509174210,'2022-05-09 17:42:14:968,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,1027,-560.3840000000,1357,-0.0000000000,1013,-0.0000000000,2576,-0.0000000000,-560.3840000000,
T220509174214386VCMCT7021T0,'20220509174233,'2022-05-09 17:42:38:098,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,1641,-441.3440000000,1314,-0.0000000000,1197,-0.0000000000,2496,-0.0000000000,-441.3440000000,
T220509174237741VCMCT7021T0,'20220509174256,'2022-05-09 17:43:01:238,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,1932,-538.1120000000,1436,-0.0000000000,1062,-0.0000000000,2800,-0.0000000000,-538.1120000000,
T220509174300246VCMCT7021T0,'20220509174319,'2022-05-09 17:43:24:598,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,1946,-502.2720000000,1463,-0.0000000000,1209,-0.0000000000,2782,-0.0000000000,-502.2720000000,
T220509174324800VCMCT7021T0,'20220509174343,'2022-05-09 17:43:48:058,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,1659,-601.6000000000,1364,-0.0000000000,2597,-0.0000000000,1940,-0.0000000000,-601.6000000000,
T220509174347567VCMCT7021T0,'20220509174405,'2022-05-09 17:44:10:618,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,1619,-413.1840000000,1329,-0.0000000000,1265,-0.0000000000,2376,-0.0000000000,-413.1840000000,
T220509174410127VCMCT7021T0,'20220509174428,'2022-05-09 17:44:33:538,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,1615,-506.1120000000,1508,-0.0000000000,1055,-0.0000000000,2677,-0.0000000000,-506.1120000000,
T220509174432331VCMCT7021T0,'20220509174451,'2022-05-09 17:44:56:378,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,1078,-427.2640000000,1251,-0.0000000000,1108,-0.0000000000,2243,-0.0000000000,-427.2640000000,
T220509174455887VCMCT7021T0,'20220509174515,'2022-05-09 17:45:19:938,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,903,-556.0320000000,1125,-0.0000000000,2527,-0.0000000000,1340,-0.0000000000,-556.0320000000,
T220509174519291VCMCT7021T0,'20220509174538,'2022-05-09 17:45:43:578,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,1926,-429.5680000000,1494,-0.0000000000,1189,-0.0000000000,2460,-0.0000000000,-429.5680000000,
T220509174542896VCMCT7021T0,'20220509174602,'2022-05-09 17:46:06:928,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,1814,-512.5120000000,1275,-0.0000000000,1136,-0.0000000000,2505,-0.0000000000,-512.5120000000,
T220509174605901VCMCT7021T0,'20220509174625,'2022-05-09 17:46:30:388,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2756,-496.8960000000,1661,-0.0000000000,1330,-0.0000000000,2394,-0.0000000000,-496.8960000000,
T220509174629855VCMCT7021T0,'20220509174648,'2022-05-09 17:46:52:938,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,1314,-611.8400000000,1228,-0.0000000000,990,-0.0000000000,2882,-0.0000000000,-611.8400000000,
T220509174652359VCMCT7021T0,'20220509174710,'2022-05-09 17:47:15:798,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,1231,-427.2640000000,1388,-0.0000000000,1110,-0.0000000000,2570,-0.0000000000,-427.2640000000,
T220509174715714VCMCT7021T0,'20220509174734,'2022-05-09 17:47:39:048,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,1760,-487.6800000000,1319,-0.0000000000,1191,-0.0000000000,2508,-0.0000000000,-487.6800000000,
T220509174737918VCMCT7021T0,'20220509174756,'2022-05-09 17:48:01:498,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,1176,-451.5840000000,1436,-0.0000000000,1095,-0.0000000000,2451,-0.0000000000,-451.5840000000,
T220509174801022VCMCT7021T0,'20220509174819,'2022-05-09 17:48:24:638,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,1030,-557.3120000000,1127,-0.0000000000,2591,-0.0000000000,1582,-0.0000000000,-557.3120000000,
