GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,infu2vcmStart_margin_DAC,infu2vcmStart_margin_um_vcmPoly,sph_oc_EMcouple_H1B2,sph_oc_EMcouple_H1_6,sph_oc_EMcouple_H1_7,sph_oc_EMcouple_H1_8,sph_oc_EMcouple_H1_9,sph_oc_EMcouple_H2B1,sph_oc_EMcouple_H2_2,sph_oc_EMcouple_H2_3,sph_oc_EMcouple_H2_4,sph_oc_EMcouple_H2_5,sph_ResFreq_X_Q,sph_ResFreq_X_QHz,sph_ResFreq_X_Q_REL_delta,sph_ResFreq_Y_Q,sph_ResFreq_Y_QHz,sph_ResFreq_Y_Q_REL_delta,sph_oc_H1_1,sph_oc_H2_1,sph_oc_gain_B1,sph_oc_gain_B2,sph_oc_gain_H1,sph_oc_gain_H2,sph_oc_hall_offset_x,sph_oc_hall_offset_y,sph_oc_theta_B1,sph_oc_theta_B2,sph_oc_theta_H1,sph_oc_theta_H2,sph_oc_xpt_act_x,sph_oc_xpt_act_y,sph_EMcouple_H1_dev,sph_EMcouple_H2_dev,sph_H1_1_dev,sph_H2_1_dev,sph_ViscoElastic_X_Q0_REL_delta,sph_ViscoElastic_Y_Q0_REL_delta,sph_gain_B1_dev,sph_gain_B2_dev,sph_gain_H1_dev,sph_gain_H2_dev,sph_neutral_x_dev,sph_neutral_y_dev,sph_theta_B1_dev,sph_theta_B2_dev,sph_theta_H1_dev,sph_theta_H2_dev,sph_ViscoElastic_XYDelta_F0,sph_ViscoElastic_XYDelta_Q0,sph_ViscoElastic_XYDelta_Rho1,sph_ViscoElastic_XYDelta_Rho2,sph_ViscoElastic_XYDelta_Tau1,sph_ViscoElastic_XYDelta_Tau2,sph_ViscoElastic_X_Cost,sph_ViscoElastic_X_F0,sph_ViscoElastic_X_Q0,sph_ViscoElastic_X_Rho1,sph_ViscoElastic_X_Rho2,sph_ViscoElastic_X_Tau1,sph_ViscoElastic_X_Tau2,sph_ViscoElastic_X_Td,sph_ViscoElastic_Y_Cost,sph_ViscoElastic_Y_F0,sph_ViscoElastic_Y_Q0,sph_ViscoElastic_Y_Rho1,sph_ViscoElastic_Y_Rho2,sph_ViscoElastic_Y_Tau1,sph_ViscoElastic_Y_Tau2,sph_ViscoElastic_Y_Td,dev_b1,dev_b2,dev_h1,dev_h1_theta,dev_h2,dev_h2_theta,RESULT,FAIL_ITEMS_01,FAIL_ITEMS_02,FAIL_ITEMS_03,FAIL_ITEMS_04,FAIL_ITEMS_05,FAIL_ITEMS_06,FAIL_ITEMS_07,FAIL_ITEMS_08,FAIL_ITEMS_09,FAIL_ITEMS_10,
T220403123333928VCMCT7991T0,20220403123419,'2022-04-03 12:34:37:350,VCMCT7991T01,2,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DY51985VS,17ce52240211,0x5240f161d976ed07,AS1C074041B1A333B132046041,AJ7C0762C0MLB437B625,DNB22055061890F09A,0,0.0000000000,144.0000000000,78.2116916894,0.9274570550,0.9262407190,0.9284973222,0.9261347808,0.9289553980,0.9286492584,0.9316042685,0.9309508206,0.9235399835,0.9285019611,1.9756007204,101.8066406250,0.0547022829,1.8807136875,99.6093750000,0.0125496250,14.4180000000,-2.7260000000,9.8462828763,9.8919508815,9.2570121260,10.2077017715,-1.8465717376,16.0352497141,133.8279937668,226.4376546816,224.1267355369,135.0667578946,-2.5923881339,15.2865806265,-0.0023991341,0.0036272724,7.3789375000,5.0044687500,-0.0649938032,-0.0106979998,-0.0036962781,-0.0022303287,0.0041504679,0.0042934871,-0.9221714802,-0.2103984404,0.0903533859,-0.0654581113,-0.0907937599,0.0091101895,3.3002100089,0.0003916966,-0.0286763142,-0.0063712752,0.0010199776,0.0073479285,4.5720423248,98.9917823835,2.3393030718,0.1564845722,0.0396450409,0.0051019045,0.0495226571,-0.0000689756,3.3863808693,95.6915723746,2.3389113752,0.1851608864,0.0460163161,0.0040819269,0.0421747285,-0.0000895282,5.7925258274,5.7960036843,1.3792877882,0.9279085047,2.4416452911,1.3128228421,1,,,,,,,,,,,
T220403123356314VCMCT7991T0,20220403123443,'2022-04-03 12:35:01:732,VCMCT7991T01,8,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DWZ1985V4,17ce52240468,0x5240f161d6bacd05,AS1C0740434KB633A627102030,AJ7C0762D0L7B237B612,DNB22055062800F06A,0,0.0000000000,144.0000000000,80.6549413890,0.9268036459,0.9247258693,0.9282262834,0.9253731343,0.9288892967,0.9289002533,0.9291406235,0.9295290550,0.9287953820,0.9281359526,2.0724533964,103.2714843750,0.0158127714,1.9622775566,101.3183593750,0.0257541191,57.9280000000,23.1820000000,10.2924952117,10.3230895745,9.9534003257,8.7786437692,21.7349015127,20.1679467822,133.6575635100,226.5684317984,224.1200522012,134.7737302128,15.6984214316,18.5882924490,-0.0010032280,0.0007299941,9.4592500000,9.2757500000,0.1781418441,0.1872833412,-0.0034497828,-0.0004875450,0.0016000328,0.0005934127,-1.4269923376,0.0868896495,-0.0211626863,0.0448264517,-0.0835305625,0.0006131474,2.7772241021,0.0943741280,-0.0231913435,0.0035144643,-0.0000116542,-0.0131874045,3.6024021869,101.9402719342,2.4554855941,0.1420696089,0.0474897923,0.0044297064,0.0385723677,-0.0000121129,3.5361428954,99.1630478321,2.3611114662,0.1652609524,0.0439753280,0.0044413606,0.0517597721,-0.0000248869,5.0432800559,6.0091313768,1.7930148358,1.0167136191,1.3054933447,1.5229054006,1,,,,,,,,,,,
T220403123419107VCMCT7991T0,20220403123506,'2022-04-03 12:35:24:842,VCMCT7991T01,5,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DYG1985VF,17ce52200120,0x5240f161d6b69c03,AS1C074061D6A333C531060009,AJ7C0762E3K0B337B605,DNB22055061590F03A,0,0.0000000000,163.0000000000,86.6571678814,0.9245329741,0.9200629013,0.9250800061,0.9263135771,0.9266754119,0.9280691431,0.9276011612,0.9310862756,0.9252700500,0.9283190856,1.8765232930,103.5156250000,0.1167576680,1.8206481552,102.5390625000,0.0686950302,49.3700000000,72.9520000000,10.1976141190,10.3796901573,9.7753747157,9.1380364316,20.7312627214,7.7968997033,134.6351193033,225.6837951372,223.9339919044,134.4304287481,11.5580461926,10.5048646312,-0.0008213557,0.0019428598,17.4637500000,18.7645000000,0.1823380973,0.0533700574,-0.0020683431,-0.0025522972,0.0009983709,0.0022867723,-2.7194291227,0.2315263762,0.2097805582,-0.1057403853,-0.1465287255,0.2334530400,0.3312761441,0.1758430399,0.0181787900,0.0015509754,-0.0003967740,-0.0031373486,3.1873157763,99.4012405697,2.4381974723,0.2136422751,0.0526565264,0.0034644005,0.0429051837,-0.0000812245,2.9943342966,99.0699644255,2.2623544324,0.1954634851,0.0511055510,0.0038611745,0.0460425323,-0.0000737159,3.9321746118,4.7886442256,0.4522666769,1.4552770167,1.1528590646,1.3981767298,1,,,,,,,,,,,
T220403123442627VCMCT7991T0,20220403123532,'2022-04-03 12:35:51:302,VCMCT7991T01,4,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXH1985VH,17ce52200147,0x5240f161d9fb7603,AS1C074018D9B433A135031022,AJ7C0762E3JBB137B619,DNB22055061180G14A,0,0.0000000000,145.0000000000,82.5809781315,0.9272881405,0.9217911642,0.9268783320,0.9325802372,0.9279028286,0.9275296892,0.9292758289,0.9299935747,0.9223153670,0.9285339864,1.9616782704,105.4687500000,0.0271079579,1.9042770702,103.0273437500,0.0507614452,38.2760000000,18.0980000000,10.3294268578,10.4682526511,9.6298745072,8.9930984541,9.2578427285,13.4660121770,133.5067442367,226.5666666900,223.4552812781,135.1153693768,5.1471007612,12.7789121247,0.0032150617,0.0034763886,7.6353750000,4.1292500000,-0.1067848764,-0.0573931528,-0.0036423227,0.0029463618,0.0029486875,-0.0042243926,-0.8981611550,-0.2248908423,0.1611326644,-0.1376942719,-0.1859540735,0.2257514569,4.0740815702,-0.0200948486,-0.0266679450,-0.0137761287,0.0024903386,0.0214853620,4.9055874347,104.9576391833,2.2174338736,0.1244457615,0.0300723986,0.0074398290,0.0756401002,-0.0000416892,3.7339829297,100.8835576131,2.2375287222,0.1511137065,0.0438485273,0.0049494904,0.0541547382,-0.0000664906,6.7216361530,7.1731727153,0.9630635272,1.0754282195,2.2330413525,1.8467216411,1,,,,,,,,,,,
T220403123505794VCMCT7991T0,20220403123554,'2022-04-03 12:36:11:832,VCMCT7991T01,1,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXZ1985V1,17ce52230039,0x5240f161d763fb03,AS1C07502028A833A931106049,AJ7C0762C10MB137B625,DNB22055061910M13A,0,0.0000000000,133.0000000000,74.5406605619,0.9326403363,0.9285212867,0.9345619301,0.9353368356,0.9321412927,0.9353843975,0.9354012453,0.9345008997,0.9378186281,0.9338168171,1.8501708608,98.3886718750,0.0171630483,1.8614861088,99.1210937500,0.0411736088,38.1400000000,-26.2620000000,9.2664392575,9.4527094764,9.5849185892,9.3232854081,2.3211722714,5.9362799790,136.3571511948,223.9143185446,224.2617340199,135.3350500454,1.8808454086,1.7608071744,-0.0015434351,0.0019180158,2.1712500000,-5.0588750000,0.1850916774,0.2518879535,-0.0041106424,-0.0049779498,-0.0025450574,0.0011581646,0.2242178398,-0.5398226573,0.0116464341,0.0888333152,0.0147857777,0.0433782924,-0.6992350723,-0.0804681511,-0.0101483205,0.0026686868,0.0006662233,0.0092882117,4.3643621114,95.2575429361,2.2436854274,0.1722324679,0.0483211744,0.0047373275,0.0523623792,-0.0000600101,3.4390049746,95.9567780084,2.3241535785,0.1823807885,0.0456524877,0.0040711042,0.0430741675,-0.0000833802,4.8879905039,8.3647106298,1.6475526532,0.7534672138,1.4392128337,1.8890076754,1,,,,,,,,,,,
T220403123531594VCMCT7991T0,20220403123618,'2022-04-03 12:36:35:702,VCMCT7991T01,7,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DVN1985VJ,17ce52200353,0x5240f161d6bc0805,AS1C074038DNB433B328037007,AJ7C0762F3HDB437B618,DNB22055061610M02A,0,0.0000000000,132.0000000000,74.4095412757,0.9273195657,0.9212419323,0.9283314292,0.9301877042,0.9295171972,0.9301744796,0.9293640556,0.9303457606,0.9328210638,0.9281670383,1.8014403642,102.0507812500,0.0280028642,1.7967327850,103.2714843750,0.0467327850,27.5940000000,34.6180000000,9.8740927425,10.2240565166,8.7999889588,8.9716604518,4.4871350051,8.6889997638,135.1261930936,224.1421133415,222.8684140264,135.5411258433,-0.4883486134,9.7369913915,-0.0009729245,-0.0010501656,11.8908750000,-8.1945000000,0.2907174011,0.0962368478,-0.0000918742,-0.0002450465,-0.0005336409,0.0003245103,-0.3378570836,-1.5611700634,0.1350431913,-0.0898202522,-0.0678347529,0.1131015513,-2.4469762515,0.1671368033,0.0396687897,0.0111557488,-0.0007632493,-0.0038116759,3.7503714848,96.1819521330,2.3727486511,0.2276014608,0.0601787853,0.0032058445,0.0410101136,-0.0001541038,3.9755576283,98.6289283845,2.2056118478,0.1879326710,0.0490230366,0.0039690938,0.0448217895,-0.0001434667,1.7564212518,6.6513758415,4.0055526562,1.3940361935,1.9069879143,1.3232931766,1,,,,,,,,,,,
T220403123554169VCMCT7991T0,20220403123640,'2022-04-03 12:36:57:452,VCMCT7991T01,6,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXR1985V9,17ce52230920,0x5240f161d9594e03,AS1C0750302DA833B237034025,AJ7C0812D10LB437B617,DNB22055061660A08A,0,0.0000000000,146.0000000000,81.0637006798,0.9246412734,0.9225792382,0.9248090406,0.9250486158,0.9261281991,0.9300785768,0.9324032064,0.9314904984,0.9273678643,0.9290527380,2.1785580155,103.2714843750,0.0262142655,2.0709116753,101.3183593750,0.0298960503,33.3260000000,19.3720000000,10.2886669782,10.4479623945,8.3834632333,9.0130661756,12.1352990346,1.6272500920,134.3996988289,225.8040089923,225.0620036086,134.3416969790,8.1173528446,0.9208985668,0.0014094807,-0.0001045012,4.3260000000,5.4735625000,-0.0038506261,0.3070354525,0.0007214082,0.0025031383,0.0019451857,-0.0002838211,-0.7912678580,0.0677982523,-0.1554311760,-0.0001749677,0.1014933547,-0.1440360532,4.1266300026,-0.2229954536,-0.0537100525,-0.0220505999,0.0022280510,0.0377963050,4.0136702688,101.0687793647,2.5449774989,0.1466704913,0.0261089294,0.0054094541,0.0797704374,-0.0000558167,3.4863028302,96.9421493620,2.7679729525,0.2003805438,0.0481595293,0.0031814031,0.0419741324,-0.0001058950,2.2345372508,7.6434157349,1.5998948328,0.6695956772,2.4324479582,1.4358882156,1,,,,,,,,,,,
T220403123617414VCMCT7991T0,20220403123704,'2022-04-03 12:37:21:902,VCMCT7991T01,3,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXV1985V5,17ce52230193,0x5240f161d6bad001,AS1C0750202LA833A834057048,AJ7C0812B112B237B616,DNB22055061660B02A,0,0.0000000000,135.0000000000,75.1040341750,0.9289429197,0.9231172384,0.9288623166,0.9316844647,0.9321076590,0.9270957223,0.9304082152,0.9290149957,0.9229100690,0.9260496091,2.0975305822,99.6093750000,0.0389368322,2.0814732036,99.6093750000,0.0619419536,22.1620000000,-11.2600000000,9.9688724319,9.9755862348,9.2647949300,9.4799912039,-3.6922950376,2.7002474298,134.8463517636,224.7009913692,224.1195714414,134.4670658001,-4.4086286299,0.7708194462,-0.0008008931,-0.0012140772,8.4979375000,2.9431250000,0.1572015173,0.1253974038,0.0000122816,-0.0008802519,-0.0009319705,-0.0029261511,-0.8702823842,-0.4194060214,0.2900163144,-0.2610600224,-0.2989008486,0.2777042278,1.6657039786,-0.0814771365,-0.0330421119,-0.0031153095,0.0003823980,-0.0044040593,4.3177683688,96.6111045653,2.5634515173,0.1576676370,0.0399844368,0.0040071014,0.0422717645,-0.0001142543,3.2364333774,94.9454005867,2.6449286538,0.1907097489,0.0430997463,0.0036247034,0.0466758238,-0.0001317592,4.4475014871,7.3099758617,2.3213961872,1.3031339507,2.1276730619,1.4365996529,1,,,,,,,,,,,
T220403123640337VCMCT7991T0,20220403123727,'2022-04-03 12:37:45:930,VCMCT7991T01,2,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DW61985VX,17ce52240233,0x5240f161d6b6cf03,AS1C0740260MB833B036108102,AJ8C076350PMB237B619,DNB22055062620F06A,0,0.0000000000,146.0000000000,81.5125093465,0.9239364459,0.9196045334,0.9259150560,0.9268542199,0.9233719741,0.9245408164,0.9197441371,0.9268542625,0.9257961968,0.9257686692,1.8975578701,104.9804687500,0.0196281826,1.7659585643,100.5859375000,0.0003335643,6.3200000000,14.0780000000,10.2611998229,10.4779701627,8.9485396296,10.2784211021,1.3659794397,12.3753538903,132.5488345935,227.8986242514,224.2599300924,135.0381426520,-0.1221601150,13.4535328232,-0.0009388379,-0.0013398776,8.2819140625,18.4725312500,-0.0643449779,-0.1224785045,-0.0072308561,-0.0072685560,-0.0022534211,-0.0048124803,-1.9292676841,0.6150608167,-0.1387111829,-0.1049920816,-0.0850863871,-0.1516919427,4.3995114565,0.2358679015,-0.0140100149,0.0035072067,-0.0006665377,-0.0126446265,4.1733257294,102.1150766364,2.3809675221,0.1737686794,0.0464835812,0.0044090412,0.0462253361,-0.0000498486,3.4490452154,97.7155651798,2.1450996205,0.1877786942,0.0429763745,0.0050755789,0.0588699626,-0.0000488401,3.7728960189,4.5628537197,1.6363140945,1.5147848980,1.6852376356,1.1728950348,1,,,,,,,,,,,
T220403123703960VCMCT7991T0,20220403123750,'2022-04-03 12:38:07:950,VCMCT7991T01,8,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXQ1985VA,17ce52240817,0x5240f161d9756401,AS1C0740634CB633A930104100,AJ7C0762B0KHB437B617,DNB22055062800F09A,0,0.0000000000,151.0000000000,83.4116920531,0.9307486607,0.9313658202,0.9269330512,0.9322072986,0.9324884729,0.9352770062,0.9384593744,0.9362539107,0.9382547774,0.9281399623,1.9304034762,100.3417968750,0.0368487887,1.9345772749,100.3417968750,0.0556710249,21.4520000000,20.5080000000,9.7424302272,9.9036321543,9.8165233525,8.9112614511,14.0147374574,23.5285759353,135.1653534716,224.8462481279,224.5128872284,134.2900649343,10.9713085427,24.2254194804,0.0027213346,0.0033773225,7.4754375000,6.7111250000,-0.0704097695,-0.0858202460,-0.0015764059,-0.0010520758,0.0012071626,0.0014411464,-1.0675235089,0.0075703973,0.2618805712,-0.0238843184,-0.0268008819,0.2709151540,-0.6439169555,0.0642386015,0.0082892390,0.0044486576,-0.0005674552,-0.0115712026,4.0154245232,98.5088591519,2.2967777305,0.1533612066,0.0438170794,0.0046070848,0.0501471203,-0.0000389821,3.4436880607,99.1527761074,2.2325391290,0.1450719675,0.0393684218,0.0051745400,0.0617183229,-0.0000233409,4.5147605465,8.6345580680,3.5674563404,0.9571009601,1.2535835528,1.4005823504,1,,,,,,,,,,,
T220403123727057VCMCT7991T0,20220403123814,'2022-04-03 12:38:31:310,VCMCT7991T01,5,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DW51985VY,17ce52240887,0x5240f161d6bab701,AS1C074052C1A433B633111028,AJ8C076340LAB137B613,DNB22055060640K06A,0,0.0000000000,135.0000000000,74.6736759629,0.9227594698,0.9208503137,0.9227157441,0.9209816863,0.9264901351,0.9228404684,0.9232646164,0.9255221337,0.9209410122,0.9216341114,2.0716505521,106.6894531250,0.1185255521,1.8731644735,101.5625000000,0.0831254110,13.9540000000,13.8340000000,10.4475278567,10.5809692066,9.9822251614,9.7258434281,1.3337461960,12.7966171260,131.5226482342,227.9905752502,224.4247966587,134.1607258139,-0.7699329132,13.3514861095,0.0009594249,-0.0010690912,7.2469687500,6.1191562500,0.0702602405,-0.0537700459,-0.0042564664,-0.0034112889,-0.0064348206,-0.0072504316,-0.9508440415,-0.0585090865,-0.1008716633,-0.0326791443,-0.0653156460,-0.1451518716,5.1955552499,0.2490302864,-0.0248714620,0.0195632690,-0.0022883551,-0.0411277406,4.6895211340,106.0028792791,2.3651821155,0.1228548777,0.0514200387,0.0045548117,0.0293224681,-0.0000090667,3.7428360371,100.8073240292,2.1161518291,0.1477263397,0.0318567697,0.0068431668,0.0704502087,-0.0000083207,4.4180385332,4.2787085913,1.5680306607,1.4664046760,1.1451470201,1.4234734399,1,,,,,,,,,,,
T220403123750457VCMCT7991T0,20220403123837,'2022-04-03 12:38:54:120,VCMCT7991T01,4,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DYA1985VM,17ce52200159,0x5240f161d6bbff03,AS1C074028DKB4339434030119,AJ7C0762E3HLB137B609,DNB22055061610K11A,0,0.0000000000,133.0000000000,75.7587731073,0.9248398587,0.9256276302,0.9243795441,0.9230530213,0.9262992391,0.9266564561,0.9252343757,0.9263939705,0.9255559487,0.9294415296,1.8680692218,104.7363281250,0.0438504718,1.7888240719,102.5390625000,0.0046443844,22.8880000000,18.0240000000,10.2123703677,10.5032559700,9.6101641212,9.4287486334,-10.1772802286,1.1166679316,134.0514920220,226.5073911885,224.3509958764,134.5531138217,-13.2108901544,1.4392973260,-0.0020695307,-0.0016873108,7.8645625000,8.3911875000,0.3428684949,0.1672697458,0.0016731089,-0.0004336326,0.0017109182,0.0040597546,-1.2118993126,0.0636948414,0.0707943901,-0.0251100322,-0.0587636450,0.0540446078,1.5836440178,0.2029424991,0.0020167179,0.0094193383,-0.0010563707,-0.0107407371,4.3312510357,100.5923554115,2.3936497449,0.1882736077,0.0608544237,0.0033262854,0.0382873111,-0.0000797067,3.5068004085,99.0087113936,2.1907072458,0.1862568897,0.0514350855,0.0043826561,0.0490280482,-0.0000751899,2.9326794580,7.0486624909,2.3476673845,1.1230546828,3.4952829828,1.7210797688,1,,,,,,,,,,,
T220403123813783VCMCT7991T0,20220403123859,'2022-04-03 12:39:16:560,VCMCT7991T01,1,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DWY1985V5,17ce52240927,0x5240f161d6b6d403,AS1C0740260HB833B531114004,AJ8C076360PAB437B604,DNB22055062740G12A,0,0.0000000000,159.0000000000,85.5145423062,0.9344447814,0.9343378721,0.9335725870,0.9362338822,0.9336347843,0.9306908069,0.9282872028,0.9349952691,0.9303411927,0.9291395629,1.7856268738,100.3417968750,0.0834784363,1.7231628628,100.0976562500,0.0415222378,39.0280000000,87.6460000000,9.4996675675,9.4687735550,9.4643414661,9.5414313948,6.1826456669,4.9872622035,135.2571230601,225.4770432569,224.4623282539,134.8173637225,-2.8954683499,9.2201945677,0.0024845010,-0.0025877695,9.6217500000,53.2085000000,0.0364844590,0.2069390198,-0.0033135667,-0.0057399384,-0.0037535299,-0.0038309800,-4.6190109261,3.2589233153,0.3237887095,0.3726731397,0.3428366768,0.3430595233,1.3908146347,-0.0591264358,-0.0256374380,-0.0077621195,0.0008757771,0.0077079222,4.1910605772,96.7062744677,2.1165625840,0.1771649892,0.0457118549,0.0049461129,0.0584004733,-0.0000952174,3.7888546985,95.3154598330,2.1756890198,0.2028024272,0.0534739743,0.0040703357,0.0506925511,-0.0001095242,3.1563756553,9.9784745674,3.4741121380,0.7466427979,0.9219572712,1.8534423668,1,,,,,,,,,,,
T220403123836599VCMCT7991T0,20220403123922,'2022-04-03 12:39:41:420,VCMCT7991T01,7,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DY31985VU,17ce52230286,0x5240f161d6b65301,AS1C07501025A833A436007046,AJ7C0762D1H6B237B609,DNB22055062630A13A,0,0.0000000000,148.0000000000,84.1744140591,0.9322887687,0.9340975996,0.9286922641,0.9342487435,0.9321164677,0.9293128209,0.9310087857,0.9315345116,0.9270587277,0.9276492586,1.8942085527,98.8769531250,0.0309273027,1.8745633266,98.8769531250,0.0708523891,51.9420000000,22.6300000000,9.5335563065,9.5622270274,8.9262788137,9.7459176619,9.3633471228,12.5451290758,134.7705778293,225.5418621467,224.5369611104,135.0803123638,3.7561331953,10.7001679784,0.0012204501,0.0017013985,11.6295000000,22.4540966797,0.0464809229,0.1061030267,-0.0054643788,-0.0049064557,-0.0012555173,-0.0028157788,-2.5622383677,0.7074507139,-0.1561647244,0.1897198128,0.1790356953,-0.1793464497,-0.6287218941,0.1298310213,0.0276802264,0.0003347838,-0.0005101138,0.0146103859,4.9151291766,95.0206687947,2.4136684229,0.1929899675,0.0535286836,0.0036482535,0.0539971963,-0.0000888535,3.6528885425,95.6493906887,2.2838374017,0.1653097412,0.0531938998,0.0041583672,0.0393868104,-0.0000752399,4.8271043894,7.3182934969,2.5390574688,0.7294392875,1.1775273458,1.5184875452,1,,,,,,,,,,,
T220403123858863VCMCT7991T0,20220403123945,'2022-04-03 12:40:03:270,VCMCT7991T01,6,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXL1985VE,17ce52240378,0x5240f161d7653401,AS1C07404350B633A934106043,AJ7C0762D0L8B137B625,DNB22055062800F14A,0,0.0000000000,138.0000000000,76.3670215186,0.9250765443,0.9213688359,0.9226922850,0.9314425158,0.9248025405,0.9222342912,0.9186194159,0.9231346953,0.9247592110,0.9224238427,2.0942493676,105.2246093750,0.0024524926,2.0237123841,103.7597656250,0.0237123841,25.3000000000,33.0920000000,10.6524220351,10.8143421359,9.3057587452,9.6266948694,18.2264092590,18.5039221573,134.1562647020,226.5051705159,225.0924381295,134.8233139031,13.9694282118,19.5922158312,0.0002939613,-0.0038313141,14.2531250000,7.0138750000,-0.1751255282,0.1721994785,0.0003741896,-0.0012728763,0.0017974091,0.0034339929,-1.5994317150,-0.5647670243,0.0774683153,0.1146218099,0.1126712838,0.1429855339,4.3269268633,-0.1734968816,-0.0642758963,-0.0037125797,0.0011838540,-0.0008573040,3.7733421095,103.5263215252,2.5377650968,0.1451149177,0.0396483538,0.0042629933,0.0434291723,-0.0000703721,3.3517116915,99.1993946619,2.7112619785,0.2093908140,0.0433609335,0.0030791393,0.0442864762,-0.0001098220,4.0553285452,6.9940750877,2.0902405093,0.8828558336,1.7665395744,1.6605777091,1,,,,,,,,,,,
T220403123921734VCMCT7991T0,20220403124009,'2022-04-03 12:40:27:580,VCMCT7991T01,3,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DY51985VS,17ce52240211,0x5240f161d976ed07,AS1C074041B1A333B132046041,AJ7C0762C0MLB437B625,DNB22055061890F09A,0,0.0000000000,142.0000000000,76.2673087618,0.9284898186,0.9233037826,0.9280865650,0.9312817827,0.9312871442,0.9271067215,0.9278640278,0.9334990930,0.9210171143,0.9260466508,1.9932596633,101.3183593750,0.0723612258,1.8661248146,99.3652343750,-0.0020392479,13.4940000000,-1.3460000000,9.8226281743,9.9284384673,9.2770578971,10.1753008720,-3.2971103495,13.7885256685,133.8204922657,226.3451802733,224.0385167921,135.0571376487,-4.0932883260,13.2608632194,-0.0012882624,0.0019601929,6.4549375000,6.3844687500,0.0507600398,-0.0895609759,-0.0060897974,0.0014500582,0.0063249244,0.0011056969,-0.9464387372,-0.0445902477,0.0828518849,-0.1579325197,-0.1790125048,-0.0005100563,1.9186653125,0.1950085157,-0.0087591315,0.0113759617,-0.0010130589,-0.0189752338,4.0706024067,98.4998097547,2.4550569148,0.1564787393,0.0521304875,0.0037679891,0.0331840197,-0.0000950253,3.8593553405,96.5811444422,2.2600483991,0.1652378708,0.0407545257,0.0047810480,0.0521592535,-0.0000781153,4.7993837609,7.3975838512,2.7246684088,1.1688822569,1.1417008220,1.4186168514,1,,,,,,,,,,,
